threshold,aep,ari,longitude,latitude,hit
0.1000000000,0.0000140396,71227.1943433642,37.7336600000,-47.1043165468,1
0.1000000000,0.0000155995,64104.4749090277,37.7785700000,-47.1043165468,1
0.1000000000,0.0000192394,51976.6012775901,37.8234900000,-47.1043165468,1
0.1000000000,0.0000213194,46905.7133480691,37.8684100000,-47.1043165468,1
0.1000000000,0.0000213194,46905.7133480691,37.9133200000,-47.1043165468,1
0.1000000000,0.0000233993,42736.3166060185,37.9582400000,-47.1043165468,1
0.1000000000,0.0000249593,40065.2968181423,38.0031500000,-47.1043165468,1
0.1000000000,0.0000228793,43707.5965288826,38.0480700000,-47.1043165468,1
0.1000000000,0.0000285991,34966.0772231060,38.0929800000,-47.1043165468,1
0.1000000000,0.0000285991,34966.0772231060,38.1379000000,-47.1043165468,1
0.1000000000,0.0000270392,36983.3509090545,38.1828200000,-47.1043165468,1
0.1000000000,0.0000280792,35613.5971716821,38.2277300000,-47.1043165468,1
0.1000000000,0.0000270392,36983.3509090545,38.2726500000,-47.1043165468,1
0.1000000000,0.0000254792,39247.6376994047,38.3175600000,-47.1043165468,1
0.1000000000,0.0000296391,33739.1973205409,38.3624800000,-47.1043165468,1
0.1000000000,0.0000254792,39247.6376994047,38.4074000000,-47.1043165468,1
0.1000000000,0.0000254792,39247.6376994047,38.4523100000,-47.1043165468,1
0.1000000000,0.0000218393,45788.9106493055,38.4972300000,-47.1043165468,1
0.1000000000,0.0000181995,54946.6927791666,38.5421400000,-47.1043165468,1
0.1000000000,0.0000145596,68683.3659739583,38.5870600000,-47.1043165468,1
0.1000000000,0.0000124796,80130.5936362847,38.6319700000,-47.1043165468,1
0.1000000000,0.0000103997,96156.7123635416,38.6768900000,-47.1043165468,1
0.1000000000,0.0000077998,128208.9498180555,38.7218100000,-47.1043165468,1
0.1000000000,0.0000072798,137366.7319479166,38.7667200000,-47.1043165468,1
0.1000000000,0.0000072798,137366.7319479166,38.8116400000,-47.1043165468,1
0.1000000000,0.0000057198,174830.3861155302,38.8565500000,-47.1043165468,1
0.1000000000,0.0000046799,213681.5830300924,38.9014700000,-47.1043165468,1
0.1000000000,0.0000036399,274733.4638958331,38.9463800000,-47.1043165468,1
0.1000000000,0.0000020799,480783.5618177080,38.9913000000,-47.1043165468,1
0.1000000000,0.0000015600,641044.7490902774,39.0362200000,-47.1043165468,1
0.1000000000,0.0000010400,961567.1236354160,39.0811300000,-47.1043165468,1
0.1000000000,0.0000010400,961567.1236354160,39.1260500000,-47.1043165468,1
0.1000000000,0.0000005200,1923134.2472708321,39.1709600000,-47.1043165468,1
0.1000000000,0.0000005200,1923134.2472708321,37.2845000000,-47.0593525180,1
0.1000000000,0.0000010400,961567.1236354160,37.3294200000,-47.0593525180,1
0.1000000000,0.0000025999,384626.8494541664,37.3743300000,-47.0593525180,1
0.1000000000,0.0000041599,240391.7809088540,37.4192500000,-47.0593525180,1
0.1000000000,0.0000046799,213681.5830300924,37.4641600000,-47.0593525180,1
0.1000000000,0.0000046799,213681.5830300924,37.5090800000,-47.0593525180,1
0.1000000000,0.0000046799,213681.5830300924,37.5540000000,-47.0593525180,1
0.1000000000,0.0000067598,147933.4036362178,37.5989100000,-47.0593525180,1
0.1000000000,0.0000093597,106840.7915150462,37.6438300000,-47.0593525180,1
0.1000000000,0.0000166395,60097.9452272135,37.6887400000,-47.0593525180,1
0.1000000000,0.0000207994,48078.3561817708,37.7336600000,-47.0593525180,1
0.1000000000,0.0000285991,34966.0772231060,37.7785700000,-47.0593525180,1
0.1000000000,0.0000348390,28703.4962279229,37.8234900000,-47.0593525180,1
0.1000000000,0.0000374389,26710.1978787616,37.8684100000,-47.0593525180,1
0.1000000000,0.0000358789,27871.5108300121,37.9133200000,-47.0593525180,1
0.1000000000,0.0000447187,22362.0261310562,37.9582400000,-47.0593525180,1
0.1000000000,0.0000462786,21608.2499693352,38.0031500000,-47.0593525180,1
0.1000000000,0.0000478386,20903.6331225090,38.0480700000,-47.0593525180,1
0.1000000000,0.0000457586,21853.7982644413,38.0929800000,-47.0593525180,1
0.1000000000,0.0000488785,20458.8749709663,38.1379000000,-47.0593525180,1
0.1000000000,0.0000488785,20458.8749709663,38.1828200000,-47.0593525180,1
0.1000000000,0.0000483586,20678.8628738799,38.2277300000,-47.0593525180,1
0.1000000000,0.0000473186,21133.3433766026,38.2726500000,-47.0593525180,1
0.1000000000,0.0000410788,24343.4714844409,38.3175600000,-47.0593525180,1
0.1000000000,0.0000363989,27473.3463895833,38.3624800000,-47.0593525180,1
0.1000000000,0.0000322390,31018.2943108199,38.4074000000,-47.0593525180,1
0.1000000000,0.0000296391,33739.1973205409,38.4523100000,-47.0593525180,1
0.1000000000,0.0000254792,39247.6376994047,38.4972300000,-47.0593525180,1
0.1000000000,0.0000213194,46905.7133480691,38.5421400000,-47.0593525180,1
0.1000000000,0.0000166395,60097.9452272135,38.5870600000,-47.0593525180,1
0.1000000000,0.0000150796,66314.9740438218,38.6319700000,-47.0593525180,1
0.1000000000,0.0000114397,87415.1930577651,38.6768900000,-47.0593525180,1
0.1000000000,0.0000088397,113125.5439571078,38.7218100000,-47.0593525180,1
0.1000000000,0.0000072798,137366.7319479166,38.7667200000,-47.0593525180,1
0.1000000000,0.0000062398,160261.1872725693,38.8116400000,-47.0593525180,1
0.1000000000,0.0000041599,240391.7809088540,38.8565500000,-47.0593525180,1
0.1000000000,0.0000025999,384626.8494541664,38.9014700000,-47.0593525180,1
